Time[min]	alpha	va proj	v_0	rhoa	Qs	Qf	Qe	v_phi	g1
36.08750000	-0.39741413	0.01796714	0.02646823	1029.13783106	-0.00958685	0.22831484	0.22831484	0.74474498	-0.00003738
36.09166667	-0.39809795	0.01797786	0.02645689	1029.13783060	-0.00957920	0.22853305	0.22853305	0.74411657	-0.00003736
36.09583333	-0.39878391	0.01798858	0.02644558	1029.13783014	-0.00957155	0.22875036	0.22875036	0.74348797	-0.00003735
36.10000000	-0.39947203	0.01799929	0.02643428	1029.13782967	-0.00956389	0.22896674	0.22896674	0.74285918	-0.00003733
36.10416667	-0.40016231	0.01801000	0.02642300	1029.13782921	-0.00955622	0.22918220	0.22918220	0.74223021	-0.00003731
36.10833333	-0.40085478	0.01802070	0.02641174	1029.13782875	-0.00954854	0.22939674	0.22939674	0.74160106	-0.00003729
36.11250000	-0.40154944	0.01803140	0.02640050	1029.13782829	-0.00954086	0.22961034	0.22961034	0.74097173	-0.00003728
36.11666667	-0.40224630	0.01804210	0.02638927	1029.13782783	-0.00953317	0.22982301	0.22982301	0.74034222	-0.00003726
36.12083333	-0.40294537	0.01805279	0.02637807	1029.13782737	-0.00952548	0.23003473	0.23003473	0.73971255	-0.00003724
36.12500000	-0.40364667	0.01806348	0.02636688	1029.13782691	-0.00951778	0.23024550	0.23024550	0.73908270	-0.00003722
36.12916667	-0.40435020	0.01807416	0.02635571	1029.13782645	-0.00951007	0.23045532	0.23045532	0.73845269	-0.00003721
36.13333333	-0.40505598	0.01808484	0.02634456	1029.13782599	-0.00950236	0.23066418	0.23066418	0.73782251	-0.00003719
36.13750000	-0.40576402	0.01809552	0.02633343	1029.13782554	-0.00949464	0.23087208	0.23087208	0.73719217	-0.00003717
36.14166667	-0.40647432	0.01810619	0.02632232	1029.13782508	-0.00948692	0.23107900	0.23107900	0.73656168	-0.00003716
36.14583333	-0.40718691	0.01811685	0.02631123	1029.13782462	-0.00947919	0.23128496	0.23128496	0.73593102	-0.00003714
36.15000000	-0.40790179	0.01812751	0.02630015	1029.13782417	-0.00947145	0.23148993	0.23148993	0.73530022	-0.00003712
36.15416667	-0.40861898	0.01813817	0.02628909	1029.13782371	-0.00946371	0.23169392	0.23169392	0.73466926	-0.00003710
36.15833333	-0.40933848	0.01814882	0.02627806	1029.13782326	-0.00945596	0.23189693	0.23189693	0.73403816	-0.00003709
36.16250000	-0.41006031	0.01815947	0.02626704	1029.13782280	-0.00944821	0.23209894	0.23209894	0.73340691	-0.00003707
36.16666667	-0.41078448	0.01817011	0.02625604	1029.13782235	-0.00944045	0.23229995	0.23229995	0.73277552	-0.00003705
36.17083333	-0.41151100	0.01818075	0.02624506	1029.13782189	-0.00943269	0.23249996	0.23249996	0.73214399	-0.00003703
36.17500000	-0.41223989	0.01819138	0.02623409	1029.13782144	-0.00942492	0.23269896	0.23269896	0.73151233	-0.00003702
36.17916667	-0.41297115	0.01820200	0.02622315	1029.13782099	-0.00941714	0.23289694	0.23289694	0.73088053	-0.00003700
36.18333333	-0.41370480	0.01821262	0.02621222	1029.13782054	-0.00940936	0.23309392	0.23309392	0.73024860	-0.00003698
36.18750000	-0.41444086	0.01822324	0.02620132	1029.13782009	-0.00940157	0.23328987	0.23328987	0.72961655	-0.00003697
36.19166667	-0.41517933	0.01823385	0.02619043	1029.13781963	-0.00939378	0.23348479	0.23348479	0.72898437	-0.00003695
36.19583333	-0.41592022	0.01824446	0.02617956	1029.13781918	-0.00938599	0.23367868	0.23367868	0.72835206	-0.00003693
36.20000000	-0.41666355	0.01825506	0.02616871	1029.13781873	-0.00937819	0.23387154	0.23387154	0.72771964	-0.00003691
36.20416667	-0.41740934	0.01826565	0.02615788	1029.13781828	-0.00937038	0.23406336	0.23406336	0.72708710	-0.00003690
36.20833333	-0.41815758	0.01827624	0.02614707	1029.13781784	-0.00936257	0.23425413	0.23425413	0.72645445	-0.00003688
36.21250000	-0.41890831	0.01828682	0.02613628	1029.13781739	-0.00935475	0.23444386	0.23444386	0.72582169	-0.00003686
36.21666667	-0.41966153	0.01829740	0.02612550	1029.13781694	-0.00934693	0.23463253	0.23463253	0.72518882	-0.00003684
36.22083333	-0.42041724	0.01830797	0.02611475	1029.13781649	-0.00933910	0.23482015	0.23482015	0.72455585	-0.00003683
36.22500000	-0.42117548	0.01831854	0.02610401	1029.13781605	-0.00933127	0.23500670	0.23500670	0.72392277	-0.00003681
36.22916667	-0.42193624	0.01832910	0.02609329	1029.13781560	-0.00932344	0.23519219	0.23519219	0.72328959	-0.00003679
36.23333333	-0.42269955	0.01833966	0.02608260	1029.13781515	-0.00931560	0.23537661	0.23537661	0.72265632	-0.00003677
36.23750000	-0.42346542	0.01835021	0.02607192	1029.13781471	-0.00930775	0.23555996	0.23555996	0.72202295	-0.00003676
36.24166667	-0.42423385	0.01836075	0.02606126	1029.13781426	-0.00929990	0.23574222	0.23574222	0.72138949	-0.00003674
36.24583333	-0.42500487	0.01837129	0.02605062	1029.13781382	-0.00929205	0.23592341	0.23592341	0.72075595	-0.00003672
36.25000000	-0.42577848	0.01838182	0.02603999	1029.13781337	-0.00928419	0.23610351	0.23610351	0.72012232	-0.00003671
36.25416667	-0.42655470	0.01839234	0.02602939	1029.13781293	-0.00927633	0.23628252	0.23628252	0.71948860	-0.00003669
36.25833333	-0.42733355	0.01840286	0.02601881	1029.13781249	-0.00926846	0.23646044	0.23646044	0.71885481	-0.00003667
36.26250000	-0.42811504	0.01841337	0.02600824	1029.13781205	-0.00926059	0.23663725	0.23663725	0.71822094	-0.00003665
36.26666667	-0.42889918	0.01842388	0.02599770	1029.13781160	-0.00925272	0.23681297	0.23681297	0.71758700	-0.00003664
36.27083333	-0.42968599	0.01843438	0.02598717	1029.13781116	-0.00924484	0.23698758	0.23698758	0.71695299	-0.00003662
36.27500000	-0.43047548	0.01844488	0.02597666	1029.13781072	-0.00923695	0.23716109	0.23716109	0.71631890	-0.00003660
36.27916667	-0.43126766	0.01845536	0.02596617	1029.13781028	-0.00922907	0.23733348	0.23733348	0.71568476	-0.00003658
36.28333333	-0.43206256	0.01846584	0.02595570	1029.13780984	-0.00922118	0.23750475	0.23750475	0.71505055	-0.00003657
36.28750000	-0.43286018	0.01847632	0.02594525	1029.13780940	-0.00921328	0.23767491	0.23767491	0.71441628	-0.00003655
36.29166667	-0.43366053	0.01848679	0.02593482	1029.13780896	-0.00920538	0.23784394	0.23784394	0.71378195	-0.00003653
36.29583333	-0.43446364	0.01849725	0.02592441	1029.13780852	-0.00919748	0.23801184	0.23801184	0.71314757	-0.00003651
36.30000000	-0.43526953	0.01850770	0.02591402	1029.13780809	-0.00918957	0.23817861	0.23817861	0.71251314	-0.00003650
36.30416667	-0.43607819	0.01851815	0.02590364	1029.13780765	-0.00918166	0.23834425	0.23834425	0.71187866	-0.00003648
36.30833333	-0.43688965	0.01852859	0.02589329	1029.13780721	-0.00917375	0.23850876	0.23850876	0.71124413	-0.00003646
36.31250000	-0.43770393	0.01853903	0.02588295	1029.13780678	-0.00916583	0.23867212	0.23867212	0.71060957	-0.00003645
36.31666667	-0.43852103	0.01854945	0.02587264	1029.13780634	-0.00915791	0.23883434	0.23883434	0.70997496	-0.00003643
36.32083333	-0.43934099	0.01855988	0.02586234	1029.13780590	-0.00914998	0.23899541	0.23899541	0.70934031	-0.00003641
36.32500000	-0.44016380	0.01857029	0.02585206	1029.13780547	-0.00914205	0.23915533	0.23915533	0.70870563	-0.00003639
36.32916667	-0.44098948	0.01858070	0.02584181	1029.13780503	-0.00913412	0.23931410	0.23931410	0.70807092	-0.00003638
36.33333333	-0.44181806	0.01859110	0.02583157	1029.13780460	-0.00912619	0.23947171	0.23947171	0.70743619	-0.00003636
36.33750000	-0.44264955	0.01860149	0.02582135	1029.13780417	-0.00911825	0.23962816	0.23962816	0.70680142	-0.00003634
36.34166667	-0.44348395	0.01861187	0.02581115	1029.13780373	-0.00911031	0.23978346	0.23978346	0.70616664	-0.00003632
36.34583333	-0.44432130	0.01862225	0.02580096	1029.13780330	-0.00910237	0.23993758	0.23993758	0.70553183	-0.00003631
36.35000000	-0.44516161	0.01863262	0.02579080	1029.13780287	-0.00909442	0.24009054	0.24009054	0.70489700	-0.00003629
36.35416667	-0.44600488	0.01864299	0.02578066	1029.13780244	-0.00908647	0.24024233	0.24024233	0.70426216	-0.00003627
36.35833333	-0.44685115	0.01865334	0.02577054	1029.13780201	-0.00907851	0.24039294	0.24039294	0.70362731	-0.00003626
36.36250000	-0.44770042	0.01866369	0.02576043	1029.13780158	-0.00907056	0.24054238	0.24054238	0.70299246	-0.00003624
36.36666667	-0.44855271	0.01867403	0.02575035	1029.13780115	-0.00906260	0.24069063	0.24069063	0.70235759	-0.00003622
36.37083333	-0.44940803	0.01868436	0.02574028	1029.13780072	-0.00905464	0.24083771	0.24083771	0.70172272	-0.00003620
36.37500000	-0.45026642	0.01869469	0.02573023	1029.13780029	-0.00904667	0.24098360	0.24098360	0.70108785	-0.00003619
36.37916667	-0.45112788	0.01870501	0.02572021	1029.13779986	-0.00903871	0.24112831	0.24112831	0.70045299	-0.00003617
36.38333333	-0.45199242	0.01871532	0.02571020	1029.13779943	-0.00903074	0.24127183	0.24127183	0.69981813	-0.00003615
36.38750000	-0.45286007	0.01872562	0.02570021	1029.13779900	-0.00902276	0.24141415	0.24141415	0.69918327	-0.00003614
36.39166667	-0.45373085	0.01873592	0.02569024	1029.13779858	-0.00901479	0.24155528	0.24155528	0.69854843	-0.00003612
36.39583333	-0.45460477	0.01874620	0.02568029	1029.13779815	-0.00900681	0.24169522	0.24169522	0.69791360	-0.00003610
36.40000000	-0.45548184	0.01875648	0.02567036	1029.13779772	-0.00899883	0.24183395	0.24183395	0.69727879	-0.00003608
36.40416667	-0.45636210	0.01876676	0.02566045	1029.13779730	-0.00899085	0.24197149	0.24197149	0.69664400	-0.00003607
36.40833333	-0.45724555	0.01877702	0.02565055	1029.13779687	-0.00898287	0.24210782	0.24210782	0.69600922	-0.00003605
36.41250000	-0.45813221	0.01878727	0.02564068	1029.13779645	-0.00897488	0.24224295	0.24224295	0.69537448	-0.00003603
36.41666667	-0.45902211	0.01879752	0.02563083	1029.13779602	-0.00896689	0.24237687	0.24237687	0.69473976	-0.00003602
36.42083333	-0.45991525	0.01880776	0.02562099	1029.13779560	-0.00895890	0.24250958	0.24250958	0.69410507	-0.00003600
36.42500000	-0.46081166	0.01881799	0.02561118	1029.13779518	-0.00895091	0.24264108	0.24264108	0.69347041	-0.00003598
36.42916667	-0.46171136	0.01882822	0.02560138	1029.13779476	-0.00894291	0.24277136	0.24277136	0.69283579	-0.00003596
36.43333333	-0.46261436	0.01883843	0.02559161	1029.13779433	-0.00893492	0.24290043	0.24290043	0.69220121	-0.00003595
36.43750000	-0.46352069	0.01884864	0.02558185	1029.13779391	-0.00892692	0.24302829	0.24302829	0.69156667	-0.00003593
36.44166667	-0.46443036	0.01885883	0.02557211	1029.13779349	-0.00891892	0.24315492	0.24315492	0.69093217	-0.00003591
36.44583333	-0.46534340	0.01886902	0.02556239	1029.13779307	-0.00891091	0.24328034	0.24328034	0.69029772	-0.00003590
36.45000000	-0.46625981	0.01887921	0.02555269	1029.13779265	-0.00890291	0.24340454	0.24340454	0.68966332	-0.00003588
36.45416667	-0.46717963	0.01888938	0.02554301	1029.13779223	-0.00889490	0.24352751	0.24352751	0.68902897	-0.00003586
36.45833333	-0.46810287	0.01889954	0.02553335	1029.13779181	-0.00888690	0.24364925	0.24364925	0.68839467	-0.00003584
36.46250000	-0.46902955	0.01890970	0.02552371	1029.13779139	-0.00887889	0.24376977	0.24376977	0.68776043	-0.00003583
36.46666667	-0.46995969	0.01891984	0.02551409	1029.13779097	-0.00887088	0.24388906	0.24388906	0.68712626	-0.00003581
36.47083333	-0.47089331	0.01892998	0.02550449	1029.13779055	-0.00886286	0.24400712	0.24400712	0.68649214	-0.00003579
36.47500000	-0.47183043	0.01894011	0.02549490	1029.13779014	-0.00885485	0.24412396	0.24412396	0.68585809	-0.00003578
36.47916667	-0.47277107	0.01895023	0.02548534	1029.13778972	-0.00884684	0.24423956	0.24423956	0.68522411	-0.00003576
36.48333333	-0.47371526	0.01896034	0.02547579	1029.13778930	-0.00883882	0.24435392	0.24435392	0.68459020	-0.00003574
36.48750000	-0.47466301	0.01897045	0.02546627	1029.13778889	-0.00883080	0.24446705	0.24446705	0.68395636	-0.00003572
36.49166667	-0.47561434	0.01898054	0.02545676	1029.13778847	-0.00882278	0.24457895	0.24457895	0.68332260	-0.00003571
36.49583333	-0.47656927	0.01899063	0.02544728	1029.13778806	-0.00881476	0.24468961	0.24468961	0.68268892	-0.00003569
36.50000000	-0.47752783	0.01900070	0.02543781	1029.13778764	-0.00880674	0.24479903	0.24479903	0.68205532	-0.00003567
36.50416667	-0.47849004	0.01901077	0.02542836	1029.13778723	-0.00879872	0.24490721	0.24490721	0.68142180	-0.00003566
36.50833333	-0.47945592	0.01902083	0.02541893	1029.13778682	-0.00879070	0.24501416	0.24501416	0.68078838	-0.00003564
36.51250000	-0.48042549	0.01903088	0.02540952	1029.13778640	-0.00878267	0.24511986	0.24511986	0.68015504	-0.00003562
36.51666667	-0.48139877	0.01904092	0.02540013	1029.13778599	-0.00877465	0.24522432	0.24522432	0.67952179	-0.00003561
36.52083333	-0.48237578	0.01905095	0.02539076	1029.13778558	-0.00876662	0.24532754	0.24532754	0.67888863	-0.00003559
36.52500000	-0.48335655	0.01906097	0.02538141	1029.13778517	-0.00875859	0.24542952	0.24542952	0.67825558	-0.00003557
36.52916667	-0.48434110	0.01907098	0.02537207	1029.13778475	-0.00875057	0.24553025	0.24553025	0.67762262	-0.00003555
36.53333333	-0.48532945	0.01908099	0.02536276	1029.13778434	-0.00874254	0.24562974	0.24562974	0.67698977	-0.00003554
36.53750000	-0.48632162	0.01909098	0.02535347	1029.13778393	-0.00873451	0.24572798	0.24572798	0.67635702	-0.00003552
36.54166667	-0.48731765	0.01910096	0.02534419	1029.13778352	-0.00872648	0.24582498	0.24582498	0.67572438	-0.00003550
36.54583333	-0.48831754	0.01911094	0.02533493	1029.13778311	-0.00871845	0.24592073	0.24592073	0.67509185	-0.00003549
36.55000000	-0.48932132	0.01912090	0.02532570	1029.13778271	-0.00871042	0.24601524	0.24601524	0.67445943	-0.00003547
36.55416667	-0.49032902	0.01913086	0.02531648	1029.13778230	-0.00870239	0.24610850	0.24610850	0.67382713	-0.00003545
36.55833333	-0.49134067	0.01914081	0.02530728	1029.13778189	-0.00869436	0.24620051	0.24620051	0.67319495	-0.00003544
36.56250000	-0.49235627	0.01915074	0.02529810	1029.13778148	-0.00868632	0.24629128	0.24629128	0.67256288	-0.00003542
36.56666667	-0.49337587	0.01916067	0.02528894	1029.13778108	-0.00867829	0.24638079	0.24638079	0.67193094	-0.00003540
36.57083333	-0.49439948	0.01917059	0.02527980	1029.13778067	-0.00867026	0.24646906	0.24646906	0.67129912	-0.00003539
36.57500000	-0.49542712	0.01918050	0.02527068	1029.13778026	-0.00866223	0.24655609	0.24655609	0.67066744	-0.00003537
36.57916667	-0.49645883	0.01919039	0.02526158	1029.13777986	-0.00865419	0.24664186	0.24664186	0.67003588	-0.00003535
36.58333333	-0.49749462	0.01920028	0.02525249	1029.13777945	-0.00864616	0.24672639	0.24672639	0.66940446	-0.00003534
36.58750000	-0.49853453	0.01921016	0.02524343	1029.13777905	-0.00863813	0.24680967	0.24680967	0.66877317	-0.00003532
36.59166667	-0.49957857	0.01922003	0.02523439	1029.13777864	-0.00863009	0.24689170	0.24689170	0.66814202	-0.00003530
36.59583333	-0.50062677	0.01922989	0.02522536	1029.13777824	-0.00862206	0.24697248	0.24697248	0.66751101	-0.00003528
36.60000000	-0.50167917	0.01923973	0.02521635	1029.13777784	-0.00861403	0.24705202	0.24705202	0.66688014	-0.00003527
36.60416667	-0.50273577	0.01924957	0.02520736	1029.13777743	-0.00860600	0.24713031	0.24713031	0.66624942	-0.00003525
36.60833333	-0.50379662	0.01925940	0.02519840	1029.13777703	-0.00859796	0.24720735	0.24720735	0.66561885	-0.00003523
36.61250000	-0.50486173	0.01926922	0.02518945	1029.13777663	-0.00858993	0.24728314	0.24728314	0.66498843	-0.00003522
36.61666667	-0.50593114	0.01927903	0.02518052	1029.13777623	-0.00858190	0.24735769	0.24735769	0.66435816	-0.00003520
36.62083333	-0.50700486	0.01928883	0.02517160	1029.13777583	-0.00857387	0.24743099	0.24743099	0.66372804	-0.00003518
36.62500000	-0.50808293	0.01929862	0.02516271	1029.13777543	-0.00856583	0.24750305	0.24750305	0.66309809	-0.00003517
36.62916667	-0.50916538	0.01930839	0.02515384	1029.13777503	-0.00855780	0.24757386	0.24757386	0.66246829	-0.00003515
36.63333333	-0.51025223	0.01931816	0.02514498	1029.13777463	-0.00854977	0.24764343	0.24764343	0.66183865	-0.00003513
36.63750000	-0.51134350	0.01932792	0.02513615	1029.13777423	-0.00854174	0.24771175	0.24771175	0.66120918	-0.00003512
36.64166667	-0.51243924	0.01933767	0.02512733	1029.13777383	-0.00853371	0.24777883	0.24777883	0.66057988	-0.00003510
36.64583333	-0.51353945	0.01934740	0.02511853	1029.13777343	-0.00852568	0.24784467	0.24784467	0.65995075	-0.00003508
36.65000000	-0.51464418	0.01935713	0.02510976	1029.13777303	-0.00851765	0.24790927	0.24790927	0.65932179	-0.00003507
36.65416667	-0.51575346	0.01936685	0.02510100	1029.13777264	-0.00850962	0.24797262	0.24797262	0.65869300	-0.00003505
36.65833333	-0.51686730	0.01937655	0.02509226	1029.13777224	-0.00850160	0.24803473	0.24803473	0.65806439	-0.00003503
36.66250000	-0.51798574	0.01938625	0.02508353	1029.13777184	-0.00849357	0.24809561	0.24809561	0.65743596	-0.00003502
36.66666667	-0.51910881	0.01939593	0.02507483	1029.13777145	-0.00848554	0.24815524	0.24815524	0.65680772	-0.00003500
36.67083333	-0.52023654	0.01940561	0.02506615	1029.13777105	-0.00847752	0.24821364	0.24821364	0.65617965	-0.00003498
36.67500000	-0.52136896	0.01941527	0.02505748	1029.13777066	-0.00846949	0.24827081	0.24827081	0.65555177	-0.00003497
36.67916667	-0.52250610	0.01942492	0.02504884	1029.13777026	-0.00846147	0.24832673	0.24832673	0.65492408	-0.00003495
36.68333333	-0.52364799	0.01943456	0.02504021	1029.13776987	-0.00845345	0.24838142	0.24838142	0.65429658	-0.00003493
36.68750000	-0.52479465	0.01944420	0.02503160	1029.13776948	-0.00844543	0.24843488	0.24843488	0.65366927	-0.00003492
36.69166667	-0.52594613	0.01945382	0.02502301	1029.13776908	-0.00843741	0.24848711	0.24848711	0.65304216	-0.00003490
36.69583333	-0.52710245	0.01946343	0.02501444	1029.13776869	-0.00842939	0.24853810	0.24853810	0.65241525	-0.00003489
36.70000000	-0.52826364	0.01947303	0.02500589	1029.13776830	-0.00842137	0.24858787	0.24858787	0.65178853	-0.00003487
36.70416667	-0.52942974	0.01948262	0.02499735	1029.13776791	-0.00841335	0.24863641	0.24863641	0.65116202	-0.00003485
36.70833333	-0.53060077	0.01949219	0.02498884	1029.13776752	-0.00840534	0.24868372	0.24868372	0.65053571	-0.00003484
36.71250000	-0.53177677	0.01950176	0.02498034	1029.13776713	-0.00839732	0.24872980	0.24872980	0.64990961	-0.00003482
36.71666667	-0.53295777	0.01951132	0.02497187	1029.13776674	-0.00838931	0.24877466	0.24877466	0.64928371	-0.00003480
36.72083333	-0.53414381	0.01952086	0.02496341	1029.13776635	-0.00838130	0.24881830	0.24881830	0.64865803	-0.00003479
36.72500000	-0.53533492	0.01953040	0.02495497	1029.13776596	-0.00837328	0.24886072	0.24886072	0.64803256	-0.00003477
36.72916667	-0.53653112	0.01953992	0.02494655	1029.13776557	-0.00836528	0.24890191	0.24890191	0.64740730	-0.00003475
36.73333333	-0.53773246	0.01954943	0.02493814	1029.13776518	-0.00835727	0.24894189	0.24894189	0.64678226	-0.00003474
36.73750000	-0.53893897	0.01955893	0.02492976	1029.13776479	-0.00834926	0.24898065	0.24898065	0.64615745	-0.00003472
36.74166667	-0.54015069	0.01956842	0.02492140	1029.13776440	-0.00834126	0.24901820	0.24901820	0.64553285	-0.00003470
36.74583333	-0.54136764	0.01957790	0.02491305	1029.13776402	-0.00833325	0.24905454	0.24905454	0.64490848	-0.00003469
36.75000000	-0.54258986	0.01958737	0.02490472	1029.13776363	-0.00832525	0.24908966	0.24908966	0.64428433	-0.00003467
36.75416667	-0.54381739	0.01959683	0.02489641	1029.13776324	-0.00831725	0.24912357	0.24912357	0.64366041	-0.00003466
36.75833333	-0.54505026	0.01960627	0.02488812	1029.13776286	-0.00830925	0.24915628	0.24915628	0.64303672	-0.00003464
36.76250000	-0.54628851	0.01961571	0.02487985	1029.13776247	-0.00830126	0.24918855	0.24918855	0.64241326	-0.00003462
36.76666667	-0.54753218	0.01962513	0.02487159	1029.13776209	-0.00829326	0.24922128	0.24922128	0.64179004	-0.00003461
36.77083333	-0.54878130	0.01963454	0.02486336	1029.13776170	-0.00828527	0.24925388	0.24925388	0.64116705	-0.00003459
36.77500000	-0.55003591	0.01964395	0.02485514	1029.13776132	-0.00827728	0.24928600	0.24928600	0.64054429	-0.00003457
36.77916667	-0.55129605	0.01965334	0.02484694	1029.13776094	-0.00826929	0.24931739	0.24931739	0.63992177	-0.00003456
