Time	Mass	U	W	C	Density	A_Density	Tkness	Radius	x	y	z
32.91250000	72705.08772586	0.01763835	0.03382809	0.00004816	1029.14311296	1029.13834114	0.00954176	48.54620634	23.39773224	4.88096415	-585.76438575
32.91666667	72724.17954389	0.01764008	0.03380784	0.00004814	1029.14311173	1029.13834027	0.00953747	48.56350574	23.40214204	4.88124604	-585.75593126
32.92083333	72743.29404305	0.01764180	0.03378759	0.00004813	1029.14311051	1029.13833939	0.00953318	48.58082093	23.40655228	4.88152771	-585.74748183
32.92500000	72762.43127645	0.01764353	0.03376734	0.00004812	1029.14310928	1029.13833852	0.00952888	48.59815196	23.41096295	4.88180917	-585.73903747
32.92916667	72781.59129734	0.01764526	0.03374709	0.00004810	1029.14310805	1029.13833765	0.00952459	48.61549883	23.41537404	4.88209042	-585.73059816
32.93333333	72800.77415912	0.01764699	0.03372684	0.00004809	1029.14310682	1029.13833678	0.00952030	48.63286158	23.41978557	4.88237145	-585.72216392
32.93750000	72819.97991532	0.01764872	0.03370658	0.00004808	1029.14310559	1029.13833591	0.00951601	48.65024024	23.42419754	4.88265228	-585.71373474
32.94166667	72839.20861961	0.01765045	0.03368632	0.00004807	1029.14310435	1029.13833504	0.00951172	48.66763482	23.42860993	4.88293289	-585.70531063
32.94583333	72858.46032583	0.01765218	0.03366606	0.00004805	1029.14310312	1029.13833417	0.00950743	48.68504536	23.43302276	4.88321330	-585.69689159
32.95000000	72877.73508792	0.01765391	0.03364579	0.00004804	1029.14310189	1029.13833330	0.00950314	48.70247189	23.43743602	4.88349349	-585.68847760
32.95416667	72897.03295999	0.01765565	0.03362553	0.00004803	1029.14310065	1029.13833243	0.00949885	48.71991441	23.44184972	4.88377346	-585.68006869
32.95833333	72916.35399629	0.01765739	0.03360526	0.00004802	1029.14309941	1029.13833156	0.00949457	48.73737297	23.44626385	4.88405323	-585.67166484
32.96250000	72935.69825120	0.01765912	0.03358499	0.00004800	1029.14309817	1029.13833069	0.00949028	48.75484759	23.45067841	4.88433278	-585.66326606
32.96666667	72955.06577926	0.01766086	0.03356472	0.00004799	1029.14309694	1029.13832982	0.00948599	48.77233829	23.45509341	4.88461212	-585.65487234
32.97083333	72974.45663516	0.01766260	0.03354445	0.00004798	1029.14309570	1029.13832896	0.00948170	48.78984510	23.45950884	4.88489125	-585.64648370
32.97500000	72993.87087370	0.01766434	0.03352417	0.00004796	1029.14309445	1029.13832809	0.00947742	48.80736805	23.46392471	4.88517016	-585.63810012
32.97916667	73013.30854987	0.01766609	0.03350389	0.00004795	1029.14309321	1029.13832722	0.00947313	48.82490716	23.46834101	4.88544886	-585.62972161
32.98333333	73032.76971876	0.01766783	0.03348361	0.00004794	1029.14309197	1029.13832636	0.00946885	48.84246245	23.47275775	4.88572734	-585.62134817
32.98750000	73052.25443565	0.01766958	0.03346333	0.00004793	1029.14309072	1029.13832549	0.00946456	48.86003396	23.47717493	4.88600562	-585.61297981
32.99166667	73071.76275593	0.01767132	0.03344305	0.00004791	1029.14308948	1029.13832463	0.00946028	48.87762171	23.48159254	4.88628368	-585.60461651
32.99583333	73091.29473516	0.01767307	0.03342276	0.00004790	1029.14308823	1029.13832377	0.00945599	48.89522573	23.48601059	4.88656152	-585.59625828
33.00000000	73110.85042903	0.01767482	0.03340247	0.00004789	1029.14308698	1029.13832290	0.00945171	48.91284604	23.49042908	4.88683915	-585.58790513
33.00416667	73130.42989339	0.01767657	0.03338218	0.00004788	1029.14308574	1029.13832204	0.00944743	48.93048267	23.49484800	4.88711657	-585.57955705
33.00833333	73150.03318422	0.01767832	0.03336189	0.00004786	1029.14308449	1029.13832118	0.00944314	48.94813564	23.49926736	4.88739377	-585.57121404
33.01250000	73169.66035768	0.01768008	0.03334160	0.00004785	1029.14308324	1029.13832032	0.00943886	48.96580498	23.50368716	4.88767076	-585.56287610
33.01666667	73189.31147004	0.01768183	0.03332130	0.00004784	1029.14308198	1029.13831945	0.00943458	48.98349073	23.50810740	4.88794753	-585.55454324
33.02083333	73208.98657774	0.01768359	0.03330100	0.00004782	1029.14308073	1029.13831859	0.00943030	49.00119289	23.51252808	4.88822408	-585.54621545
33.02500000	73228.68573737	0.01768534	0.03328070	0.00004781	1029.14307948	1029.13831773	0.00942602	49.01891151	23.51694920	4.88850043	-585.53789274
33.02916667	73248.40900567	0.01768710	0.03326039	0.00004780	1029.14307822	1029.13831687	0.00942174	49.03664661	23.52137075	4.88877655	-585.52957510
33.03333333	73268.15643950	0.01768886	0.03324009	0.00004779	1029.14307696	1029.13831602	0.00941746	49.05439821	23.52579275	4.88905246	-585.52126254
33.03750000	73287.92809592	0.01769062	0.03321978	0.00004777	1029.14307571	1029.13831516	0.00941318	49.07216634	23.53021518	4.88932816	-585.51295506
33.04166667	73307.72403209	0.01769239	0.03319947	0.00004776	1029.14307445	1029.13831430	0.00940890	49.08995103	23.53463806	4.88960364	-585.50465265
33.04583333	73327.54430536	0.01769415	0.03317916	0.00004775	1029.14307319	1029.13831344	0.00940462	49.10775231	23.53906138	4.88987890	-585.49635533
33.05000000	73347.38897322	0.01769592	0.03315885	0.00004773	1029.14307193	1029.13831258	0.00940035	49.12557019	23.54348513	4.89015395	-585.48806307
33.05416667	73367.25809329	0.01769768	0.03313853	0.00004772	1029.14307067	1029.13831173	0.00939607	49.14340472	23.54790933	4.89042878	-585.47977590
33.05833333	73387.15172336	0.01769945	0.03311821	0.00004771	1029.14306940	1029.13831087	0.00939179	49.16125591	23.55233398	4.89070340	-585.47149381
33.06250000	73407.06992139	0.01770122	0.03309789	0.00004769	1029.14306814	1029.13831002	0.00938752	49.17912379	23.55675906	4.89097780	-585.46321680
33.06666667	73427.01274545	0.01770299	0.03307757	0.00004768	1029.14306687	1029.13830916	0.00938324	49.19700839	23.56118459	4.89125198	-585.45494487
33.07083333	73446.98025379	0.01770476	0.03305724	0.00004767	1029.14306561	1029.13830831	0.00937897	49.21490973	23.56561055	4.89152594	-585.44667801
33.07500000	73466.97250482	0.01770654	0.03303692	0.00004766	1029.14306434	1029.13830745	0.00937469	49.23282785	23.57003697	4.89179969	-585.43841624
33.07916667	73486.98955708	0.01770831	0.03301659	0.00004764	1029.14306307	1029.13830660	0.00937042	49.25076277	23.57446382	4.89207322	-585.43015956
33.08333333	73507.03146927	0.01771009	0.03299626	0.00004763	1029.14306180	1029.13830575	0.00936614	49.26871452	23.57889112	4.89234653	-585.42190795
33.08750000	73527.09830027	0.01771186	0.03297592	0.00004762	1029.14306053	1029.13830490	0.00936187	49.28668312	23.58331887	4.89261962	-585.41366143
33.09166667	73547.19010908	0.01771364	0.03295559	0.00004760	1029.14305926	1029.13830404	0.00935760	49.30466861	23.58774705	4.89289250	-585.40541999
33.09583333	73567.30695487	0.01771542	0.03293525	0.00004759	1029.14305798	1029.13830319	0.00935333	49.32267100	23.59217569	4.89316516	-585.39718364
33.10000000	73587.44889696	0.01771720	0.03291491	0.00004758	1029.14305671	1029.13830234	0.00934905	49.34069034	23.59660476	4.89343760	-585.38895237
33.10416667	73607.61599484	0.01771899	0.03289457	0.00004756	1029.14305543	1029.13830149	0.00934478	49.35872663	23.60103429	4.89370982	-585.38072618
33.10833333	73627.80830815	0.01772077	0.03287422	0.00004755	1029.14305416	1029.13830064	0.00934051	49.37677992	23.60546426	4.89398182	-585.37250509
33.11250000	73648.02589666	0.01772256	0.03285387	0.00004754	1029.14305288	1029.13829979	0.00933624	49.39485023	23.60989467	4.89425361	-585.36428907
33.11666667	73668.26882034	0.01772434	0.03283352	0.00004753	1029.14305160	1029.13829895	0.00933197	49.41293758	23.61432554	4.89452517	-585.35607815
33.12083333	73688.53713929	0.01772613	0.03281317	0.00004751	1029.14305032	1029.13829810	0.00932770	49.43104201	23.61875685	4.89479652	-585.34787231
33.12500000	73708.83091376	0.01772792	0.03279282	0.00004750	1029.14304904	1029.13829725	0.00932344	49.44916354	23.62318860	4.89506765	-585.33967156
33.12916667	73729.15020419	0.01772971	0.03277246	0.00004749	1029.14304776	1029.13829640	0.00931917	49.46730220	23.62762081	4.89533856	-585.33147590
33.13333333	73749.49507115	0.01773150	0.03275211	0.00004747	1029.14304647	1029.13829556	0.00931490	49.48545802	23.63205346	4.89560924	-585.32328533
33.13750000	73769.86557537	0.01773330	0.03273175	0.00004746	1029.14304519	1029.13829471	0.00931063	49.50363102	23.63648656	4.89587971	-585.31509985
33.14166667	73790.26177776	0.01773509	0.03271138	0.00004745	1029.14304390	1029.13829387	0.00930637	49.52182124	23.64092011	4.89614996	-585.30691946
33.14583333	73810.68373936	0.01773689	0.03269102	0.00004743	1029.14304262	1029.13829302	0.00930210	49.54002870	23.64535411	4.89641999	-585.29874416
33.15000000	73831.13152140	0.01773869	0.03267065	0.00004742	1029.14304133	1029.13829218	0.00929784	49.55825342	23.64978855	4.89668980	-585.29057395
33.15416667	73851.60518525	0.01774049	0.03265028	0.00004741	1029.14304004	1029.13829133	0.00929357	49.57649545	23.65422345	4.89695939	-585.28240883
33.15833333	73872.10479243	0.01774229	0.03262991	0.00004739	1029.14303875	1029.13829049	0.00928931	49.59475480	23.65865880	4.89722875	-585.27424881
33.16250000	73892.63040465	0.01774409	0.03260954	0.00004738	1029.14303746	1029.13828965	0.00928504	49.61303150	23.66309459	4.89749790	-585.26609388
33.16666667	73913.18208377	0.01774589	0.03258916	0.00004737	1029.14303616	1029.13828880	0.00928078	49.63132559	23.66753084	4.89776683	-585.25794404
33.17083333	73933.75989179	0.01774770	0.03256878	0.00004736	1029.14303487	1029.13828796	0.00927652	49.64963708	23.67196754	4.89803553	-585.24979930
33.17500000	73954.36389090	0.01774951	0.03254840	0.00004734	1029.14303357	1029.13828712	0.00927226	49.66796601	23.67640469	4.89830401	-585.24165965
33.17916667	73974.99414344	0.01775131	0.03252802	0.00004733	1029.14303228	1029.13828628	0.00926800	49.68631241	23.68084229	4.89857227	-585.23352510
33.18333333	73995.65071191	0.01775312	0.03250764	0.00004732	1029.14303098	1029.13828544	0.00926373	49.70467631	23.68528035	4.89884031	-585.22539564
33.18750000	74016.33365898	0.01775493	0.03248725	0.00004730	1029.14302968	1029.13828460	0.00925947	49.72305772	23.68971885	4.89910813	-585.21727128
33.19166667	74037.04304748	0.01775675	0.03246686	0.00004729	1029.14302838	1029.13828376	0.00925521	49.74145669	23.69415781	4.89937573	-585.20915202
33.19583333	74057.77894039	0.01775856	0.03244647	0.00004728	1029.14302708	1029.13828292	0.00925095	49.75987323	23.69859723	4.89964310	-585.20103785
33.20000000	74078.54140088	0.01776037	0.03242607	0.00004726	1029.14302578	1029.13828209	0.00924670	49.77830739	23.70303709	4.89991025	-585.19292878
33.20416667	74099.33049226	0.01776219	0.03240568	0.00004725	1029.14302447	1029.13828125	0.00924244	49.79675918	23.70747741	4.90017718	-585.18482481
33.20833333	74120.14627801	0.01776401	0.03238528	0.00004724	1029.14302317	1029.13828041	0.00923818	49.81522864	23.71191819	4.90044388	-585.17672595
33.21250000	74140.98882180	0.01776583	0.03236488	0.00004722	1029.14302186	1029.13827957	0.00923392	49.83371579	23.71635942	4.90071037	-585.16863218
33.21666667	74161.85818742	0.01776765	0.03234447	0.00004721	1029.14302056	1029.13827874	0.00922967	49.85222066	23.72080110	4.90097663	-585.16054351
33.22083333	74182.75443886	0.01776947	0.03232407	0.00004720	1029.14301925	1029.13827790	0.00922541	49.87074329	23.72524324	4.90124266	-585.15245994
33.22500000	74203.67764027	0.01777129	0.03230366	0.00004718	1029.14301794	1029.13827707	0.00922115	49.88928369	23.72968584	4.90150847	-585.14438147
33.22916667	74224.62785595	0.01777312	0.03228325	0.00004717	1029.14301663	1029.13827623	0.00921690	49.90784191	23.73412889	4.90177406	-585.13630811
33.23333333	74245.60515039	0.01777494	0.03226284	0.00004716	1029.14301532	1029.13827540	0.00921264	49.92641796	23.73857240	4.90203943	-585.12823985
33.23750000	74266.60958822	0.01777677	0.03224242	0.00004714	1029.14301400	1029.13827457	0.00920839	49.94501188	23.74301636	4.90230457	-585.12017669
33.24166667	74287.64123426	0.01777860	0.03222201	0.00004713	1029.14301269	1029.13827373	0.00920414	49.96362370	23.74746078	4.90256949	-585.11211864
33.24583333	74308.70015349	0.01778043	0.03220159	0.00004712	1029.14301137	1029.13827290	0.00919988	49.98225344	23.75190566	4.90283418	-585.10406569
33.25000000	74329.78641106	0.01778227	0.03218117	0.00004710	1029.14301006	1029.13827207	0.00919563	50.00090113	23.75635100	4.90309864	-585.09601784
33.25416667	74350.90007228	0.01778410	0.03216074	0.00004709	1029.14300874	1029.13827124	0.00919138	50.01956681	23.76079680	4.90336289	-585.08797510
33.25833333	74372.04120263	0.01778593	0.03214032	0.00004708	1029.14300742	1029.13827041	0.00918713	50.03825050	23.76524305	4.90362691	-585.07993747
33.26250000	74393.20986777	0.01778777	0.03211989	0.00004706	1029.14300610	1029.13826958	0.00918288	50.05695223	23.76968976	4.90389070	-585.07190495
33.26666667	74414.40613351	0.01778961	0.03209946	0.00004705	1029.14300478	1029.13826875	0.00917863	50.07567203	23.77413694	4.90415427	-585.06387753
33.27083333	74435.63006586	0.01779145	0.03207902	0.00004704	1029.14300346	1029.13826792	0.00917438	50.09440993	23.77858457	4.90441761	-585.05585522
33.27500000	74456.88173097	0.01779329	0.03205859	0.00004702	1029.14300213	1029.13826709	0.00917013	50.11316596	23.78303266	4.90468072	-585.04783802
33.27916667	74478.16119518	0.01779513	0.03203815	0.00004701	1029.14300081	1029.13826626	0.00916588	50.13194015	23.78748121	4.90494361	-585.03982592
33.28333333	74499.46852497	0.01779698	0.03201771	0.00004700	1029.14299948	1029.13826544	0.00916164	50.15073253	23.79193023	4.90520628	-585.03181894
33.28750000	74520.80378704	0.01779882	0.03199727	0.00004698	1029.14299815	1029.13826461	0.00915739	50.16954312	23.79637970	4.90546871	-585.02381707
33.29166667	74542.16704822	0.01780067	0.03197682	0.00004697	1029.14299683	1029.13826378	0.00915314	50.18837197	23.80082964	4.90573093	-585.01582031
33.29583333	74563.55837552	0.01780252	0.03195638	0.00004696	1029.14299550	1029.13826296	0.00914890	50.20721909	23.80528004	4.90599291	-585.00782866
33.30000000	74584.97783614	0.01780437	0.03193593	0.00004694	1029.14299416	1029.13826213	0.00914465	50.22608451	23.80973090	4.90625467	-584.99984212
33.30416667	74606.42549743	0.01780622	0.03191547	0.00004693	1029.14299283	1029.13826131	0.00914041	50.24496827	23.81418222	4.90651620	-584.99186070
33.30833333	74627.90142694	0.01780807	0.03189502	0.00004691	1029.14299150	1029.13826048	0.00913616	50.26387040	23.81863401	4.90677750	-584.98388438
33.31250000	74649.40569235	0.01780993	0.03187456	0.00004690	1029.14299016	1029.13825966	0.00913192	50.28279092	23.82308626	4.90703858	-584.97591319
33.31666667	74670.93836156	0.01781178	0.03185410	0.00004689	1029.14298883	1029.13825884	0.00912768	50.30172987	23.82753897	4.90729943	-584.96794710
33.32083333	74692.49950261	0.01781364	0.03183364	0.00004687	1029.14298749	1029.13825801	0.00912343	50.32068727	23.83199215	4.90756005	-584.95998613
33.32500000	74714.08918373	0.01781550	0.03181318	0.00004686	1029.14298615	1029.13825719	0.00911919	50.33966316	23.83644579	4.90782044	-584.95203028
33.32916667	74735.70747332	0.01781736	0.03179271	0.00004685	1029.14298481	1029.13825637	0.00911495	50.35865757	23.84089990	4.90808060	-584.94407955
33.33333333	74757.35443995	0.01781922	0.03177224	0.00004683	1029.14298347	1029.13825555	0.00911071	50.37767051	23.84535447	4.90834054	-584.93613393
33.33750000	74779.03015238	0.01782108	0.03175177	0.00004682	1029.14298213	1029.13825473	0.00910647	50.39670204	23.84980951	4.90860025	-584.92819342
33.34166667	74800.73467953	0.01782295	0.03173130	0.00004681	1029.14298078	1029.13825391	0.00910223	50.41575216	23.85426501	4.90885973	-584.92025804
33.34583333	74822.46809049	0.01782482	0.03171082	0.00004679	1029.14297944	1029.13825309	0.00909799	50.43482093	23.85872098	4.90911898	-584.91232777
33.35000000	74844.23045455	0.01782668	0.03169035	0.00004678	1029.14297809	1029.13825227	0.00909375	50.45390836	23.86317742	4.90937800	-584.90440263
33.35416667	74866.02184115	0.01782855	0.03166987	0.00004677	1029.14297674	1029.13825145	0.00908951	50.47301448	23.86763432	4.90963679	-584.89648260
33.35833333	74887.84231994	0.01783042	0.03164938	0.00004675	1029.14297539	1029.13825063	0.00908528	50.49213933	23.87209170	4.90989535	-584.88856770
33.36250000	74909.69196070	0.01783230	0.03162890	0.00004674	1029.14297404	1029.13824982	0.00908104	50.51128294	23.87654954	4.91015368	-584.88065791
33.36666667	74931.57083342	0.01783417	0.03160841	0.00004672	1029.14297269	1029.13824900	0.00907680	50.53044533	23.88100784	4.91041179	-584.87275325
33.37083333	74953.47900827	0.01783605	0.03158792	0.00004671	1029.14297134	1029.13824818	0.00907257	50.54962654	23.88546662	4.91066966	-584.86485371
33.37500000	74975.41655558	0.01783792	0.03156743	0.00004670	1029.14296999	1029.13824737	0.00906833	50.56882659	23.88992587	4.91092730	-584.85695929
33.37916667	74997.38354587	0.01783980	0.03154693	0.00004668	1029.14296863	1029.13824655	0.00906410	50.58804553	23.89438558	4.91118471	-584.84906999
33.38333333	75019.38004983	0.01784168	0.03152644	0.00004667	1029.14296728	1029.13824574	0.00905987	50.60728337	23.89884577	4.91144189	-584.84118582
33.38750000	75041.40613833	0.01784357	0.03150594	0.00004666	1029.14296592	1029.13824492	0.00905563	50.62654015	23.90330643	4.91169884	-584.83330678
33.39166667	75063.46188242	0.01784545	0.03148543	0.00004664	1029.14296456	1029.13824411	0.00905140	50.64581590	23.90776755	4.91195556	-584.82543285
33.39583333	75085.54735335	0.01784733	0.03146493	0.00004663	1029.14296320	1029.13824330	0.00904717	50.66511065	23.91222915	4.91221205	-584.81756406
33.40000000	75107.66262250	0.01784922	0.03144442	0.00004661	1029.14296184	1029.13824248	0.00904294	50.68442443	23.91669122	4.91246831	-584.80970039
33.40416667	75129.80776149	0.01785111	0.03142391	0.00004660	1029.14296047	1029.13824167	0.00903871	50.70375727	23.92115376	4.91272433	-584.80184185
33.40833333	75151.98284207	0.01785300	0.03140340	0.00004659	1029.14295911	1029.13824086	0.00903448	50.72310920	23.92561677	4.91298012	-584.79398843
33.41250000	75174.18793620	0.01785489	0.03138289	0.00004657	1029.14295774	1029.13824005	0.00903025	50.74248026	23.93008026	4.91323568	-584.78614015
33.41666667	75196.42311601	0.01785678	0.03136237	0.00004656	1029.14295638	1029.13823924	0.00902602	50.76187047	23.93454422	4.91349101	-584.77829699
